Local time,Open,High,Low,Close,Volume
2020-01-15 12:00:00-05:00,1551.818,1558.148,1550.805,1556.105,17387789.4879
2020-01-15 16:00:00-05:00,1556.055,1558.035,1554.838,1556.878,2062099.9932
2020-01-15 20:00:00-05:00,1556.895,1557.468,1555.325,1555.735,4525809.9437
2020-01-16 00:00:00-05:00,1555.715,1555.898,1551.445,1553.785,5862079.978
2020-01-16 04:00:00-05:00,1553.788,1557.415,1553.678,1556.568,6807879.9248
2020-01-16 08:00:00-05:00,1556.548,1556.608,1547.975,1550.845,18379565.0006
2020-01-16 12:00:00-05:00,1550.825,1553.948,1549.355,1553.558,8405945.1819
2020-01-16 16:00:00-05:00,1553.648,1554.115,1549.778,1549.878,1960924.983
2020-01-16 20:00:00-05:00,1549.898,1555.758,1549.295,1555.588,4429499.9539
2020-01-17 00:00:00-05:00,1555.588,1556.968,1554.075,1554.495,4792800.0689
2020-01-17 04:00:00-05:00,1554.495,1559.658,1554.045,1558.928,5948179.960200001
2020-01-17 08:00:00-05:00,1558.928,1560.688,1554.005,1557.815,16596649.6468
2020-01-17 12:00:00-05:00,1557.888,1561.155,1556.205,1557.055,6557829.7972
2020-01-17 16:00:00-05:00,1556.995,1557.475,1556.255,1556.945,452414.9895
2020-01-17 20:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 00:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 04:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 08:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 12:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 16:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-18 20:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-19 00:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-19 04:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-19 08:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-19 12:00:00-05:00,1556.945,1556.945,1556.945,1556.945,0.0
2020-01-19 16:00:00-05:00,1556.945,1559.015,1556.268,1556.785,1124729.9909
2020-01-19 20:00:00-05:00,1556.805,1559.705,1556.565,1559.515,2523370.0573
2020-01-20 00:00:00-05:00,1559.515,1562.705,1559.075,1560.108,4818939.8647
2020-01-20 04:00:00-05:00,1560.108,1560.628,1559.228,1559.525,3057349.9799
2020-01-20 08:00:00-05:00,1559.475,1561.155,1558.198,1560.875,5270570.0397
2020-01-20 12:00:00-05:00,1560.895,1561.055,1560.428,1560.478,688300.0135
2020-01-20 16:00:00-05:00,1560.478,1561.875,1559.755,1560.338,653789.9971
2020-01-20 20:00:00-05:00,1560.325,1568.508,1559.938,1566.478,8094559.9676
2020-01-21 00:00:00-05:00,1566.458,1567.148,1552.545,1554.785,10536567.2111
2020-01-21 04:00:00-05:00,1554.775,1557.798,1551.778,1556.525,11417200.088399999
2020-01-21 08:00:00-05:00,1556.525,1558.685,1546.238,1557.208,22817697.7634
2020-01-21 12:00:00-05:00,1557.208,1559.945,1554.348,1558.158,10524295.0916
2020-01-21 16:00:00-05:00,1558.168,1559.565,1555.548,1556.585,2152759.9693
2020-01-21 20:00:00-05:00,1556.538,1556.768,1550.3,1552.935,7978453.1594
2020-01-22 00:00:00-05:00,1552.925,1556.585,1550.408,1556.188,5495230.0192
2020-01-22 04:00:00-05:00,1556.188,1559.168,1555.088,1556.065,7349070.0722
2020-01-22 08:00:00-05:00,1556.055,1558.955,1554.525,1556.065,15737620.353699999
2020-01-22 12:00:00-05:00,1556.065,1558.798,1555.955,1558.798,9080410.0037
2020-01-22 16:00:00-05:00,1558.798,1563.675,1558.215,1561.748,5699999.8391
2020-01-22 20:00:00-05:00,1561.755,1563.498,1555.758,1558.795,5331650.1378
2020-01-23 00:00:00-05:00,1558.805,1560.805,1552.908,1555.945,7541859.8653
2020-01-23 04:00:00-05:00,1555.955,1556.315,1551.798,1555.105,5345380.1274999995
2020-01-23 08:00:00-05:00,1555.088,1567.068,1554.485,1563.808,21630939.9606
2020-01-23 12:00:00-05:00,1563.858,1567.848,1560.228,1562.285,12549862.1464
2020-01-23 16:00:00-05:00,1562.275,1563.518,1560.155,1560.985,1921715.0210000002
2020-01-23 20:00:00-05:00,1561.018,1562.665,1559.325,1559.675,2819129.0497000003
2020-01-24 00:00:00-05:00,1559.665,1561.388,1557.545,1558.395,4994310.0214
2020-01-24 04:00:00-05:00,1558.415,1562.888,1557.378,1558.065,7633280.0388
2020-01-24 08:00:00-05:00,1558.065,1575.435,1556.455,1572.415,23148609.8767
2020-01-24 12:00:00-05:00,1572.495,1575.785,1569.468,1571.478,24701700.2106
2020-01-24 16:00:00-05:00,1571.498,1571.848,1570.115,1571.455,1159574.9855
2020-01-24 20:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 00:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 04:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 08:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 12:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 16:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-25 20:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-26 00:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-26 04:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-26 08:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-26 12:00:00-05:00,1571.455,1571.455,1571.455,1571.455,0.0
2020-01-26 16:00:00-05:00,1571.455,1588.345,1571.455,1577.948,3861290.0972999996
2020-01-26 20:00:00-05:00,1578.028,1583.035,1577.415,1579.028,5031850.0399
2020-01-27 00:00:00-05:00,1579.028,1580.868,1575.798,1579.445,10887349.9633
2020-01-27 04:00:00-05:00,1579.475,1586.198,1579.045,1583.748,16484879.9707
2020-01-27 08:00:00-05:00,1583.635,1585.908,1578.035,1582.505,25107130.0507
2020-01-27 12:00:00-05:00,1582.508,1583.098,1577.025,1582.648,13747074.8424
2020-01-27 16:00:00-05:00,1582.648,1583.266,1579.988,1582.635,2071865.0221
2020-01-27 20:00:00-05:00,1582.635,1582.935,1578.948,1579.555,5121590.018300001
2020-01-28 00:00:00-05:00,1579.595,1581.215,1576.795,1580.255,8134550.094699999
2020-01-28 04:00:00-05:00,1580.308,1582.218,1571.588,1573.995,12649897.0986
2020-01-28 08:00:00-05:00,1573.995,1577.928,1567.315,1568.275,20195197.1054
2020-01-28 12:00:00-05:00,1568.298,1571.735,1567.028,1568.978,9863085.0315
2020-01-28 16:00:00-05:00,1569.098,1569.898,1565.388,1568.315,2209839.9401000002
2020-01-28 20:00:00-05:00,1568.275,1569.225,1563.335,1565.385,5779339.969099999
2020-01-29 00:00:00-05:00,1565.365,1569.855,1564.798,1568.838,7731500.0295
2020-01-29 04:00:00-05:00,1568.825,1572.358,1568.105,1571.475,9595529.9139
2020-01-29 08:00:00-05:00,1571.455,1574.408,1567.775,1570.455,20093249.7979
2020-01-29 12:00:00-05:00,1570.455,1577.948,1568.708,1576.865,16367499.8283
2020-01-29 16:00:00-05:00,1576.898,1579.358,1574.948,1578.158,2596970.0217
2020-01-29 20:00:00-05:00,1578.075,1580.765,1577.638,1578.938,6981770.0386
2020-01-30 00:00:00-05:00,1579.028,1582.985,1576.895,1580.665,12164849.9965
2020-01-30 04:00:00-05:00,1580.638,1581.718,1578.348,1580.745,11401430.129999999
2020-01-30 08:00:00-05:00,1580.748,1585.188,1572.155,1581.108,23406735.8971
2020-01-30 12:00:00-05:00,1581.118,1585.888,1576.005,1576.928,19208447.9332
2020-01-30 16:00:00-05:00,1576.955,1577.155,1572.595,1574.235,2725838.9592
2020-01-30 20:00:00-05:00,1574.235,1574.655,1570.905,1571.655,7120780.110400001
2020-01-31 00:00:00-05:00,1571.635,1578.205,1571.505,1578.035,8118289.8879
2020-01-31 04:00:00-05:00,1578.028,1581.988,1577.365,1578.825,8364811.8974
2020-01-31 08:00:00-05:00,1578.818,1589.068,1578.198,1582.645,30372550.2491
2020-01-31 12:00:00-05:00,1582.655,1589.476,1580.705,1586.735,29259630.2032
2020-01-31 16:00:00-05:00,1586.728,1590.528,1585.728,1589.325,1001415.0143
2020-01-31 20:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 00:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 04:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 08:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 12:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 16:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-01 20:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-02 00:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-02 04:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-02 08:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-02 12:00:00-05:00,1589.325,1589.325,1589.325,1589.325,0.0
2020-02-02 16:00:00-05:00,1589.325,1593.488,1583.955,1586.235,3192059.9938000003
2020-02-02 20:00:00-05:00,1586.238,1587.945,1579.508,1580.855,7972710.0134
2020-02-03 00:00:00-05:00,1580.845,1581.175,1573.218,1575.595,8171542.0484
2020-02-03 04:00:00-05:00,1575.605,1581.155,1574.808,1579.558,6952271.9382
2020-02-03 08:00:00-05:00,1579.518,1580.348,1569.188,1578.048,15927899.837499999
2020-02-03 12:00:00-05:00,1578.068,1578.475,1574.695,1576.145,9912937.9987
2020-02-03 16:00:00-05:00,1576.145,1579.545,1576.098,1578.335,1943054.9740999998
2020-02-03 20:00:00-05:00,1578.338,1578.975,1573.768,1575.105,6836989.9988
2020-02-04 00:00:00-05:00,1575.105,1575.705,1567.555,1567.995,8126399.8747000005
2020-02-04 04:00:00-05:00,1567.995,1571.525,1565.395,1567.025,7052180.1711
2020-02-04 08:00:00-05:00,1567.018,1567.705,1551.165,1552.095,17646220.2072
2020-02-04 12:00:00-05:00,1552.095,1555.298,1548.965,1555.098,9153791.9045
2020-02-04 16:00:00-05:00,1555.068,1555.985,1551.968,1555.165,2442509.9791
2020-02-04 20:00:00-05:00,1555.115,1558.095,1552.798,1557.155,6389390.0513
2020-02-05 00:00:00-05:00,1557.128,1562.368,1552.658,1555.935,7744050.026000001
2020-02-05 04:00:00-05:00,1555.988,1556.395,1547.425,1554.235,9269850.1349
2020-02-05 08:00:00-05:00,1554.235,1559.548,1549.535,1558.068,16783169.9847
2020-02-05 12:00:00-05:00,1558.068,1559.068,1556.555,1556.848,6047425.0317
2020-02-05 16:00:00-05:00,1556.905,1557.758,1554.425,1556.345,1658670.0677
2020-02-05 20:00:00-05:00,1556.345,1558.065,1552.785,1553.068,6240260.005000001
2020-02-06 00:00:00-05:00,1553.078,1560.585,1552.385,1559.095,7524369.9552
2020-02-06 04:00:00-05:00,1559.105,1567.528,1558.855,1566.165,6779960.0363
2020-02-06 08:00:00-05:00,1566.185,1568.178,1561.515,1565.465,16210420.131700002
2020-02-06 12:00:00-05:00,1565.465,1567.338,1564.518,1566.075,5817989.9454
2020-02-06 16:00:00-05:00,1566.075,1569.065,1564.785,1568.315,1773190.0514
2020-02-06 20:00:00-05:00,1568.285,1568.958,1565.488,1565.688,15653460.0258
2020-02-07 00:00:00-05:00,1565.678,1567.808,1562.795,1565.105,18472170.1145
2020-02-07 04:00:00-05:00,1565.105,1569.815,1564.258,1565.265,8509529.9483
2020-02-07 08:00:00-05:00,1565.265,1574.008,1559.875,1567.748,28701429.843900003
2020-02-07 12:00:00-05:00,1567.748,1573.158,1566.528,1569.978,13447219.8486
2020-02-07 16:00:00-05:00,1569.968,1570.498,1569.698,1570.198,529195.0107
2020-02-07 20:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 00:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 04:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 08:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 12:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 16:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-08 20:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-09 00:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-09 04:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-09 08:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-09 12:00:00-05:00,1570.198,1570.198,1570.198,1570.198,0.0
2020-02-09 16:00:00-05:00,1570.198,1576.578,1568.898,1572.985,3293670.0583
2020-02-09 20:00:00-05:00,1572.985,1574.028,1567.905,1572.058,7460759.9974
2020-02-10 00:00:00-05:00,1572.058,1575.168,1569.355,1573.748,9644579.8873
2020-02-10 04:00:00-05:00,1573.748,1574.888,1571.315,1572.565,6239206.016100001
2020-02-10 08:00:00-05:00,1572.575,1575.648,1571.588,1574.298,13159909.9636
2020-02-10 12:00:00-05:00,1574.298,1576.928,1572.265,1573.648,9680050.1347
2020-02-10 16:00:00-05:00,1573.648,1573.775,1570.275,1571.225,1602550.0
2020-02-10 20:00:00-05:00,1571.235,1571.895,1566.838,1568.705,4575269.9971
2020-02-11 00:00:00-05:00,1568.705,1569.865,1565.698,1567.958,9395389.9742
2020-02-11 04:00:00-05:00,1567.948,1569.945,1567.235,1569.638,7255589.8428
2020-02-11 08:00:00-05:00,1569.658,1573.978,1561.925,1566.315,20734020.2331
2020-02-11 12:00:00-05:00,1566.315,1569.455,1565.265,1568.505,11451050.0431
2020-02-11 16:00:00-05:00,1568.425,1568.555,1565.815,1568.005,2132959.9171
2020-02-11 20:00:00-05:00,1568.015,1568.348,1565.665,1567.135,5263020.0981
2020-02-12 00:00:00-05:00,1567.138,1567.255,1561.728,1562.365,9378649.8308
2020-02-12 04:00:00-05:00,1562.355,1567.668,1561.935,1565.885,6622580.0514
2020-02-12 08:00:00-05:00,1565.915,1570.398,1563.488,1569.458,14950709.939
2020-02-12 12:00:00-05:00,1569.488,1569.995,1564.918,1567.108,9120559.9308
2020-02-12 16:00:00-05:00,1567.048,1572.575,1565.398,1570.905,4055995.1067000004
2020-02-12 20:00:00-05:00,1570.895,1574.228,1569.3,1573.708,6317669.9877
2020-02-13 00:00:00-05:00,1573.708,1575.778,1572.198,1574.528,9357630.1337
2020-02-13 04:00:00-05:00,1574.508,1577.488,1572.268,1572.908,11533449.8882
2020-02-13 08:00:00-05:00,1572.988,1578.248,1571.788,1576.588,20159649.848899998
2020-02-13 12:00:00-05:00,1576.598,1577.135,1575.155,1576.198,11016139.7458
2020-02-13 16:00:00-05:00,1576.138,1577.705,1575.588,1576.135,2355230.0334
2020-02-13 20:00:00-05:00,1576.155,1578.108,1572.975,1574.595,5312519.9973
2020-02-14 00:00:00-05:00,1574.595,1576.365,1573.835,1575.568,6860919.8332
2020-02-14 04:00:00-05:00,1575.505,1576.968,1575.215,1575.595,5809979.9157
2020-02-14 08:00:00-05:00,1575.585,1582.815,1574.825,1581.435,15755410.1943
2020-02-14 12:00:00-05:00,1581.438,1584.248,1581.165,1582.528,8513154.9835
2020-02-14 16:00:00-05:00,1582.528,1584.948,1582.528,1583.648,747484.982
2020-02-14 20:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 00:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 04:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 08:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 12:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 16:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-15 20:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-16 00:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-16 04:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-16 08:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-16 12:00:00-05:00,1583.648,1583.648,1583.648,1583.648,0.0
2020-02-16 16:00:00-05:00,1583.648,1583.698,1580.325,1582.008,1972980.0224000001
2020-02-16 20:00:00-05:00,1582.018,1583.558,1581.375,1582.908,3661620.8851
2020-02-17 00:00:00-05:00,1582.905,1583.148,1578.798,1580.238,4770120.0247
2020-02-17 04:00:00-05:00,1580.248,1581.728,1579.955,1581.425,3239560.0080000004
2020-02-17 08:00:00-05:00,1581.408,1582.555,1580.698,1581.615,3787760.0193
2020-02-17 12:00:00-05:00,1581.618,1581.905,1580.815,1581.008,862439.99
2020-02-17 16:00:00-05:00,1581.008,1586.928,1581.008,1586.328,2155110.0612
2020-02-17 20:00:00-05:00,1586.328,1587.355,1585.245,1586.348,6074519.9322999995
2020-02-18 00:00:00-05:00,1586.348,1588.998,1584.968,1587.575,9077430.0099
2020-02-18 04:00:00-05:00,1587.575,1589.328,1586.395,1586.645,6719359.994
2020-02-18 08:00:00-05:00,1586.635,1605.018,1586.365,1604.128,23086940.2885
2020-02-18 12:00:00-05:00,1604.078,1604.078,1599.975,1602.698,12072875.0229
2020-02-18 16:00:00-05:00,1602.748,1603.298,1599.455,1601.675,2319815.0397
2020-02-18 20:00:00-05:00,1601.645,1604.738,1600.135,1601.805,7849139.869200001
2020-02-19 00:00:00-05:00,1601.805,1609.465,1601.535,1607.795,9124420.2852
2020-02-19 04:00:00-05:00,1607.795,1611.208,1606.528,1606.788,9354660.0341
2020-02-19 08:00:00-05:00,1606.788,1608.218,1602.298,1607.225,18095750.3319
2020-02-19 12:00:00-05:00,1607.225,1612.888,1605.575,1612.848,10714659.929299999
2020-02-19 16:00:00-05:00,1612.848,1612.858,1608.095,1608.955,3515940.0105
2020-02-19 20:00:00-05:00,1608.955,1611.968,1605.938,1609.465,8227930.1285
2020-02-20 00:00:00-05:00,1609.455,1610.528,1603.785,1608.885,7886902.0938
2020-02-20 04:00:00-05:00,1608.885,1618.675,1608.175,1616.735,8403620.1238
2020-02-20 08:00:00-05:00,1616.745,1623.658,1613.625,1621.405,21681440.3533
2020-02-20 12:00:00-05:00,1621.475,1621.835,1615.995,1619.485,10702020.2875
2020-02-20 16:00:00-05:00,1619.425,1622.578,1618.875,1619.235,3641445.0108
2020-02-20 20:00:00-05:00,1619.265,1626.475,1619.055,1625.995,8601880.1928
2020-02-21 00:00:00-05:00,1625.995,1636.468,1625.575,1632.005,14852300.644
2020-02-21 04:00:00-05:00,1631.988,1637.958,1631.445,1637.625,12320420.0268
2020-02-21 08:00:00-05:00,1637.565,1649.165,1636.958,1640.675,24295679.5692
2020-02-21 12:00:00-05:00,1640.728,1648.368,1639.495,1643.505,20243919.8494
2020-02-21 16:00:00-05:00,1643.385,1644.005,1642.785,1643.148,656759.9773
2020-02-21 20:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 00:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 04:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 08:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 12:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 16:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-22 20:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-23 00:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-23 04:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-23 08:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
2020-02-23 12:00:00-05:00,1643.148,1643.148,1643.148,1643.148,0.0
