Local time,Open,High,Low,Close,Volume
2020-01-07 16:00:00-05:00,1658.371,1658.463,1625.564,1632.268,100.55
2020-01-07 20:00:00-05:00,1632.165,1652.276,1630.363,1648.565,128.10999999999999
2020-01-08 00:00:00-05:00,1648.671,1655.375,1647.264,1653.968,70.86
2020-01-08 04:00:00-05:00,1654.075,1661.868,1653.2,1660.268,56.54
2020-01-08 08:00:00-05:00,1660.172,1670.1,1656.364,1664.073,135.81
2020-01-08 12:00:00-05:00,1664.17,1669.073,1661.665,1663.4,79.47
2020-01-08 16:00:00-05:00,1663.465,1668.276,1662.164,1667.275,27.31
2020-01-08 20:00:00-05:00,1667.166,1668.176,1663.869,1666.772,29.2
2020-01-09 00:00:00-05:00,1666.869,1672.6,1666.464,1671.269,38.72
2020-01-09 04:00:00-05:00,1671.164,1671.972,1668.268,1668.769,36.74
2020-01-09 08:00:00-05:00,1668.673,1673.671,1662.665,1668.976,83.33
2020-01-09 12:00:00-05:00,1668.868,1670.0,1660.966,1664.271,71.03999999999999
2020-01-09 16:00:00-05:00,1664.076,1667.9,1662.766,1666.564,17.61
2020-01-09 20:00:00-05:00,1666.676,1667.875,1665.465,1667.376,18.45
2020-01-10 00:00:00-05:00,1667.469,1668.476,1663.463,1664.574,22.89
2020-01-10 04:00:00-05:00,1664.473,1668.2,1664.27,1665.675,21.11
2020-01-10 08:00:00-05:00,1665.564,1665.6,1653.171,1655.671,98.63
2020-01-10 12:00:00-05:00,1655.57,1662.4,1649.976,1656.473,68.67
2020-01-10 16:00:00-05:00,1656.568,1656.873,1655.068,1655.672,3.34
2020-01-10 20:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 00:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 04:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 08:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 12:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 16:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-11 20:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-12 00:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-12 04:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-12 08:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-12 12:00:00-05:00,1655.672,1655.672,1655.672,1655.672,0.0
2020-01-12 16:00:00-05:00,1655.672,1657.874,1654.566,1657.373,12.96
2020-01-12 20:00:00-05:00,1657.474,1660.765,1656.765,1659.175,20.669999999999998
2020-01-13 00:00:00-05:00,1659.069,1661.776,1658.465,1661.173,21.25
2020-01-13 04:00:00-05:00,1661.27,1663.071,1658.474,1659.575,29.53
2020-01-13 08:00:00-05:00,1659.671,1662.575,1648.566,1662.176,101.44
2020-01-13 12:00:00-05:00,1662.274,1669.876,1662.264,1668.875,39.480000000000004
2020-01-13 16:00:00-05:00,1669.069,1672.573,1667.871,1671.566,17.26
2020-01-13 20:00:00-05:00,1671.675,1671.975,1666.365,1667.371,27.55
2020-01-14 00:00:00-05:00,1667.27,1668.176,1658.867,1663.065,37.51
2020-01-14 04:00:00-05:00,1663.173,1668.276,1661.663,1664.8,49.33
2020-01-14 08:00:00-05:00,1664.668,1676.167,1658.769,1675.366,95.43
2020-01-14 12:00:00-05:00,1675.468,1686.7,1671.468,1675.668,104.08000000000001
2020-01-14 16:00:00-05:00,1675.565,1677.974,1670.675,1672.373,23.53
2020-01-14 20:00:00-05:00,1672.264,1675.1,1669.765,1670.473,28.69
2020-01-15 00:00:00-05:00,1670.373,1673.9,1669.675,1671.974,29.77
2020-01-15 04:00:00-05:00,1671.865,1675.2,1670.969,1674.776,29.17
2020-01-15 08:00:00-05:00,1674.874,1689.373,1669.366,1685.668,109.92999999999999
2020-01-15 12:00:00-05:00,1685.766,1686.666,1674.463,1683.475,87.62
2020-01-15 16:00:00-05:00,1683.563,1687.97,1682.668,1685.875,14.469999999999999
2020-01-15 20:00:00-05:00,1685.772,1688.275,1685.665,1688.068,18.61
2020-01-16 00:00:00-05:00,1688.164,1693.9,1687.863,1693.264,21.509999999999998
2020-01-16 04:00:00-05:00,1693.363,1693.874,1689.763,1692.172,30.88
2020-01-16 08:00:00-05:00,1692.076,1708.4,1692.066,1699.769,98.11000000000001
2020-01-16 12:00:00-05:00,1699.867,1705.066,1699.764,1704.769,47.56
2020-01-16 16:00:00-05:00,1704.673,1708.567,1703.269,1705.876,18.0
2020-01-16 20:00:00-05:00,1705.77,1706.874,1704.076,1704.665,25.02
2020-01-17 00:00:00-05:00,1704.766,1709.269,1704.468,1708.264,21.94
2020-01-17 04:00:00-05:00,1708.165,1711.271,1707.576,1708.563,22.62
2020-01-17 08:00:00-05:00,1708.466,1712.568,1698.374,1703.568,85.25
2020-01-17 12:00:00-05:00,1703.671,1704.673,1696.363,1700.568,46.25
2020-01-17 16:00:00-05:00,1700.373,1700.6,1697.8,1698.463,4.34
2020-01-17 20:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 00:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 04:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 08:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 12:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 16:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-18 20:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-19 00:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-19 04:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-19 08:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-19 12:00:00-05:00,1698.463,1698.463,1698.463,1698.463,0.0
2020-01-19 16:00:00-05:00,1698.463,1701.676,1697.363,1700.266,10.83
2020-01-19 20:00:00-05:00,1700.4,1700.4,1698.663,1699.665,21.14
2020-01-20 00:00:00-05:00,1699.763,1699.97,1695.063,1695.267,21.67
2020-01-20 04:00:00-05:00,1695.376,1698.268,1694.665,1697.476,12.64
2020-01-20 08:00:00-05:00,1697.37,1701.472,1696.263,1700.564,16.84
2020-01-20 12:00:00-05:00,1700.472,1701.376,1700.376,1700.864,1.37
2020-01-20 16:00:00-05:00,1700.864,1701.37,1699.367,1699.663,4.54
2020-01-20 20:00:00-05:00,1699.8,1699.8,1690.567,1691.766,41.34
2020-01-21 00:00:00-05:00,1691.666,1693.1,1687.367,1690.574,44.709999999999994
2020-01-21 04:00:00-05:00,1690.7,1694.7,1688.364,1693.469,31.0
2020-01-21 08:00:00-05:00,1693.27,1695.173,1686.276,1691.067,85.91
2020-01-21 12:00:00-05:00,1690.976,1692.274,1682.068,1686.474,81.64
2020-01-21 16:00:00-05:00,1686.269,1688.7,1685.063,1687.466,14.41
2020-01-21 20:00:00-05:00,1687.575,1693.772,1687.263,1693.368,38.87
2020-01-22 00:00:00-05:00,1693.268,1695.3,1691.866,1691.972,25.45
2020-01-22 04:00:00-05:00,1692.064,1693.875,1690.569,1692.57,30.29
2020-01-22 08:00:00-05:00,1692.468,1696.371,1685.673,1687.475,88.28
2020-01-22 12:00:00-05:00,1687.572,1689.869,1681.163,1684.572,67.72
2020-01-22 16:00:00-05:00,1684.664,1685.1,1679.263,1682.169,29.43
2020-01-22 20:00:00-05:00,1682.266,1684.174,1679.671,1680.964,42.54
2020-01-23 00:00:00-05:00,1680.87,1683.868,1678.666,1681.8,53.29
2020-01-23 04:00:00-05:00,1681.671,1684.863,1680.768,1681.473,30.28
2020-01-23 08:00:00-05:00,1681.372,1683.17,1663.771,1677.264,136.72
2020-01-23 12:00:00-05:00,1677.163,1688.775,1675.365,1684.563,76.62
2020-01-23 16:00:00-05:00,1684.369,1687.266,1683.464,1684.671,18.13
2020-01-23 20:00:00-05:00,1684.568,1687.367,1683.27,1686.97,24.63
2020-01-24 00:00:00-05:00,1687.066,1692.675,1685.074,1691.967,22.18
2020-01-24 04:00:00-05:00,1691.872,1692.273,1688.566,1690.472,31.369999999999997
2020-01-24 08:00:00-05:00,1690.37,1691.6,1667.463,1667.971,129.98
2020-01-24 12:00:00-05:00,1667.8,1667.8,1651.763,1662.472,180.83
2020-01-24 16:00:00-05:00,1662.764,1664.4,1661.463,1663.075,6.41
2020-01-24 20:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 00:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 04:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 08:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 12:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 16:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-25 20:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-26 00:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-26 04:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-26 08:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-26 12:00:00-05:00,1663.075,1663.075,1663.075,1663.075,0.0
2020-01-26 16:00:00-05:00,1663.075,1663.075,1640.266,1648.873,53.87
2020-01-26 20:00:00-05:00,1648.97,1649.171,1643.974,1647.475,40.89
2020-01-27 00:00:00-05:00,1647.374,1651.375,1645.567,1647.87,51.85
2020-01-27 04:00:00-05:00,1647.97,1648.172,1635.863,1641.164,86.72
2020-01-27 08:00:00-05:00,1641.4,1650.875,1633.564,1649.167,196.25
2020-01-27 12:00:00-05:00,1649.066,1654.465,1642.963,1643.867,124.24000000000001
2020-01-27 16:00:00-05:00,1643.776,1648.174,1641.563,1646.266,22.63
2020-01-27 20:00:00-05:00,1646.369,1652.167,1645.868,1651.472,37.46
2020-01-28 00:00:00-05:00,1651.374,1656.676,1649.073,1650.0,50.260000000000005
2020-01-28 04:00:00-05:00,1649.874,1659.268,1645.465,1656.863,83.37
2020-01-28 08:00:00-05:00,1656.774,1663.073,1650.965,1659.37,143.95
2020-01-28 12:00:00-05:00,1659.5,1661.569,1654.764,1657.471,77.17
2020-01-28 16:00:00-05:00,1657.374,1660.273,1654.763,1655.964,29.42
2020-01-28 20:00:00-05:00,1656.2,1662.9,1654.963,1661.067,45.480000000000004
2020-01-29 00:00:00-05:00,1661.266,1661.476,1656.163,1659.974,35.86
2020-01-29 04:00:00-05:00,1659.87,1660.873,1656.063,1659.667,45.15
2020-01-29 08:00:00-05:00,1659.571,1664.476,1648.27,1656.066,137.34
2020-01-29 12:00:00-05:00,1655.976,1658.7,1648.473,1648.765,91.18
2020-01-29 16:00:00-05:00,1648.668,1651.874,1645.163,1646.769,27.35
2020-01-29 20:00:00-05:00,1647.068,1647.675,1637.766,1638.772,50.040000000000006
2020-01-30 00:00:00-05:00,1638.669,1640.576,1631.273,1636.874,62.74
2020-01-30 04:00:00-05:00,1636.967,1641.875,1632.576,1633.666,59.39
2020-01-30 08:00:00-05:00,1633.764,1650.773,1627.368,1637.571,171.13
2020-01-30 12:00:00-05:00,1637.676,1648.575,1628.864,1648.166,161.57999999999998
2020-01-30 16:00:00-05:00,1647.976,1650.3,1644.165,1648.265,32.47
2020-01-30 20:00:00-05:00,1648.2,1651.668,1646.273,1649.876,46.76
2020-01-31 00:00:00-05:00,1649.769,1650.466,1641.574,1643.071,47.7
2020-01-31 04:00:00-05:00,1643.175,1644.276,1634.863,1640.97,67.22
2020-01-31 08:00:00-05:00,1640.869,1643.476,1615.972,1623.464,186.51
2020-01-31 12:00:00-05:00,1623.375,1624.8,1609.973,1615.476,186.01
2020-01-31 16:00:00-05:00,1615.765,1619.776,1614.975,1619.074,7.72
2020-01-31 20:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 00:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 04:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 08:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 12:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 16:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-01 20:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-02 00:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-02 04:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-02 08:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-02 12:00:00-05:00,1619.074,1619.074,1619.074,1619.074,0.0
2020-02-02 16:00:00-05:00,1619.074,1626.172,1614.865,1622.965,29.119999999999997
2020-02-02 20:00:00-05:00,1623.065,1630.47,1620.663,1627.367,64.64
2020-02-03 00:00:00-05:00,1627.272,1629.874,1620.868,1625.273,59.4
2020-02-03 04:00:00-05:00,1625.363,1625.368,1620.672,1623.363,59.3
2020-02-03 08:00:00-05:00,1623.564,1639.865,1622.873,1629.872,150.91000000000003
2020-02-03 12:00:00-05:00,1629.674,1636.0,1626.868,1633.368,99.39
2020-02-03 16:00:00-05:00,1633.465,1633.975,1628.271,1633.371,23.18
2020-02-03 20:00:00-05:00,1633.173,1644.27,1633.173,1642.273,54.99
2020-02-04 00:00:00-05:00,1642.17,1652.0,1641.763,1650.167,47.6
2020-02-04 04:00:00-05:00,1650.07,1655.971,1649.364,1655.664,42.81
2020-02-04 08:00:00-05:00,1655.763,1660.663,1650.466,1656.9,127.66
2020-02-04 12:00:00-05:00,1656.768,1662.071,1655.768,1657.067,61.25
2020-02-04 16:00:00-05:00,1657.0,1661.169,1655.868,1656.663,23.57
2020-02-04 20:00:00-05:00,1656.575,1659.676,1654.565,1658.764,48.760000000000005
2020-02-05 00:00:00-05:00,1658.668,1671.366,1655.57,1668.965,59.05
2020-02-05 04:00:00-05:00,1668.764,1677.173,1667.771,1671.363,87.63000000000001
2020-02-05 08:00:00-05:00,1671.465,1678.965,1666.376,1675.87,157.02
2020-02-05 12:00:00-05:00,1675.776,1683.67,1675.066,1681.071,82.75
2020-02-05 16:00:00-05:00,1680.97,1684.976,1680.076,1682.969,22.23
2020-02-05 20:00:00-05:00,1682.866,1692.4,1682.276,1692.1,52.95
2020-02-06 00:00:00-05:00,1691.968,1694.0,1689.264,1690.468,50.5
2020-02-06 04:00:00-05:00,1690.568,1690.97,1685.1,1686.969,53.55
2020-02-06 08:00:00-05:00,1687.069,1689.674,1676.267,1677.068,149.09
2020-02-06 12:00:00-05:00,1676.864,1683.365,1676.57,1678.17,70.49000000000001
2020-02-06 16:00:00-05:00,1678.076,1681.972,1674.463,1676.969,25.1
2020-02-06 20:00:00-05:00,1677.068,1678.472,1674.163,1676.472,47.230000000000004
2020-02-07 00:00:00-05:00,1676.576,1679.967,1674.87,1677.075,47.01
2020-02-07 04:00:00-05:00,1676.973,1677.575,1669.566,1674.463,54.06
2020-02-07 08:00:00-05:00,1674.363,1678.7,1659.463,1664.0,152.86
2020-02-07 12:00:00-05:00,1663.87,1665.873,1653.064,1658.164,97.29
2020-02-07 16:00:00-05:00,1657.968,1658.975,1656.267,1658.773,4.71
2020-02-07 20:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 00:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 04:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 08:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 12:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 16:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-08 20:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-09 00:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-09 04:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-09 08:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-09 12:00:00-05:00,1658.773,1658.773,1658.773,1658.773,0.0
2020-02-09 16:00:00-05:00,1658.773,1660.072,1646.775,1652.767,36.47
2020-02-09 20:00:00-05:00,1652.872,1662.269,1651.47,1657.375,57.34
2020-02-10 00:00:00-05:00,1657.271,1661.367,1654.4,1656.769,51.78
2020-02-10 04:00:00-05:00,1656.967,1660.675,1655.567,1657.867,49.78
2020-02-10 08:00:00-05:00,1657.968,1662.774,1653.764,1659.963,102.55
2020-02-10 12:00:00-05:00,1659.868,1668.1,1658.472,1667.776,46.12
2020-02-10 16:00:00-05:00,1667.869,1671.966,1666.963,1670.969,17.0
2020-02-10 20:00:00-05:00,1670.867,1675.869,1670.663,1675.168,30.75
2020-02-11 00:00:00-05:00,1675.064,1676.674,1671.966,1672.768,36.41
2020-02-11 04:00:00-05:00,1672.864,1676.8,1670.269,1676.466,40.79
2020-02-11 08:00:00-05:00,1676.568,1688.574,1671.567,1679.675,106.81
2020-02-11 12:00:00-05:00,1679.768,1683.776,1674.566,1678.676,93.3
2020-02-11 16:00:00-05:00,1678.565,1681.173,1677.363,1678.868,20.93
2020-02-11 20:00:00-05:00,1678.8,1682.0,1678.263,1681.866,37.91
2020-02-12 00:00:00-05:00,1681.766,1687.176,1681.465,1686.664,42.91
2020-02-12 04:00:00-05:00,1686.768,1687.276,1683.468,1686.464,32.06
2020-02-12 08:00:00-05:00,1686.374,1692.0,1681.864,1684.872,99.73
2020-02-12 12:00:00-05:00,1684.775,1690.87,1683.363,1689.367,54.28
2020-02-12 16:00:00-05:00,1689.474,1690.776,1680.963,1683.476,38.36
2020-02-12 20:00:00-05:00,1683.373,1686.3,1682.564,1682.676,47.0
2020-02-13 00:00:00-05:00,1682.772,1684.373,1679.967,1681.171,43.8
2020-02-13 04:00:00-05:00,1681.064,1681.5,1672.464,1679.465,71.88
2020-02-13 08:00:00-05:00,1679.663,1691.369,1678.863,1689.073,130.99
2020-02-13 12:00:00-05:00,1688.968,1696.9,1688.464,1693.163,87.95
2020-02-13 16:00:00-05:00,1693.069,1695.5,1691.87,1694.873,24.36
2020-02-13 20:00:00-05:00,1694.764,1701.763,1693.671,1699.875,40.24
2020-02-14 00:00:00-05:00,1699.774,1700.474,1697.165,1697.475,41.230000000000004
2020-02-14 04:00:00-05:00,1697.572,1699.974,1695.965,1699.674,35.43
2020-02-14 08:00:00-05:00,1699.574,1699.574,1685.864,1688.776,101.22
2020-02-14 12:00:00-05:00,1688.665,1689.574,1680.463,1686.27,73.94
2020-02-14 16:00:00-05:00,1686.171,1686.57,1685.464,1685.975,2.92
2020-02-14 20:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 00:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 04:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 08:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 12:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 16:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-15 20:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-16 00:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-16 04:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-16 08:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-16 12:00:00-05:00,1685.975,1685.975,1685.975,1685.975,0.0
2020-02-16 16:00:00-05:00,1685.975,1690.7,1685.975,1686.665,19.330000000000002
2020-02-16 20:00:00-05:00,1686.575,1691.176,1686.17,1689.973,33.13
2020-02-17 00:00:00-05:00,1690.063,1692.674,1688.865,1689.965,33.93
2020-02-17 04:00:00-05:00,1689.87,1691.672,1688.774,1690.176,21.2
2020-02-17 08:00:00-05:00,1690.1,1690.976,1687.665,1689.376,19.86
2020-02-17 12:00:00-05:00,1689.567,1689.676,1687.865,1688.374,2.11
2020-02-17 16:00:00-05:00,1688.374,1688.374,1680.367,1681.867,22.39
2020-02-17 20:00:00-05:00,1681.766,1682.471,1677.463,1680.571,40.62
2020-02-18 00:00:00-05:00,1680.469,1681.976,1676.967,1680.473,44.910000000000004
2020-02-18 04:00:00-05:00,1680.565,1682.171,1676.965,1680.267,48.56
2020-02-18 08:00:00-05:00,1680.372,1687.775,1672.971,1673.3,116.34
2020-02-18 12:00:00-05:00,1673.171,1684.973,1672.763,1684.266,77.42
2020-02-18 16:00:00-05:00,1684.175,1688.976,1683.163,1687.276,16.03
2020-02-18 20:00:00-05:00,1687.366,1691.476,1685.176,1689.463,34.77
2020-02-19 00:00:00-05:00,1689.371,1690.876,1687.072,1688.274,38.45
2020-02-19 04:00:00-05:00,1688.372,1689.974,1686.667,1689.463,34.55
2020-02-19 08:00:00-05:00,1689.372,1694.075,1686.963,1692.671,81.3
2020-02-19 12:00:00-05:00,1692.776,1699.1,1691.074,1691.664,45.489999999999995
2020-02-19 16:00:00-05:00,1691.5,1698.174,1691.371,1697.165,17.990000000000002
2020-02-19 20:00:00-05:00,1697.1,1697.6,1685.763,1688.273,55.489999999999995
2020-02-20 00:00:00-05:00,1688.472,1693.376,1687.263,1689.072,48.15
2020-02-20 04:00:00-05:00,1689.17,1690.871,1686.564,1688.471,43.03
2020-02-20 08:00:00-05:00,1688.367,1698.572,1673.171,1681.27,146.93
2020-02-20 12:00:00-05:00,1681.2,1698.468,1676.965,1696.574,160.51
2020-02-20 16:00:00-05:00,1696.667,1697.469,1687.174,1692.367,43.58
2020-02-20 20:00:00-05:00,1692.264,1693.476,1688.171,1690.07,59.56
2020-02-21 00:00:00-05:00,1690.17,1691.176,1683.066,1689.568,69.77
2020-02-21 04:00:00-05:00,1689.472,1692.075,1686.663,1690.4,61.87
2020-02-21 08:00:00-05:00,1690.265,1692.771,1671.568,1683.771,172.57999999999998
2020-02-21 12:00:00-05:00,1683.866,1686.6,1674.263,1678.47,134.14999999999998
2020-02-21 16:00:00-05:00,1678.373,1679.965,1678.266,1679.565,4.57
2020-02-21 20:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 00:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 04:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 08:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 12:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 16:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-22 20:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-23 00:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-23 04:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-23 08:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-23 12:00:00-05:00,1679.565,1679.565,1679.565,1679.565,0.0
2020-02-23 16:00:00-05:00,1679.565,1679.565,1650.766,1653.167,53.75
2020-02-23 20:00:00-05:00,1653.065,1655.674,1646.966,1652.767,61.19
2020-02-24 00:00:00-05:00,1652.872,1654.276,1635.776,1637.476,90.44
2020-02-24 04:00:00-05:00,1637.7,1640.175,1625.672,1635.376,116.42
2020-02-24 08:00:00-05:00,1635.272,1638.17,1622.867,1626.77,215.04
2020-02-24 12:00:00-05:00,1626.476,1637.0,1618.875,1627.472,186.72
2020-02-24 16:00:00-05:00,1627.375,1639.172,1622.363,1638.869,56.14
2020-02-24 20:00:00-05:00,1638.974,1645.576,1638.17,1642.973,73.21000000000001
2020-02-25 00:00:00-05:00,1642.864,1646.369,1637.164,1637.8,82.81
2020-02-25 04:00:00-05:00,1637.871,1640.276,1625.67,1635.671,126.7
2020-02-25 08:00:00-05:00,1635.569,1637.365,1592.463,1599.668,271.65
2020-02-25 12:00:00-05:00,1599.472,1601.568,1567.765,1571.165,298.77
2020-02-25 16:00:00-05:00,1570.964,1584.87,1569.569,1577.072,66.74
2020-02-25 20:00:00-05:00,1577.463,1589.3,1573.268,1585.571,148.54
2020-02-26 00:00:00-05:00,1585.474,1586.168,1566.469,1567.863,141.96
